product_name_clean,contains_gluten,contains_dairy,contains_nuts,contains_peanut,contains_seafood,contains_egg,contains_soy,contains_celery,contains_mustard,contains_sesame,contains_sulfite,contains_other,contains_unknown,allergen_match_count,allergen_sources,label_sources,confidence
"assorted chocolates gourmet truffles, milk chocolate truffle, hazelnut truffle, extra dark chocolate truffle, caramel dark chocolate truffle, dark chocolate truffle, white chocolate truffle",True,True,True,False,False,False,True,False,False,False,False,False,False,2,comprehensive_foods_usda|openfoodfacts,keyword_from_food_name_or_ingredients|openfoodfacts_explicit_allergen_tags,high
"assorted chocolates gourmet truffles, milk chocolate truffle, hazelnut truffle, extra dark chocolate truffle, vanilla truffle, dark chocolate truffle, white chocolate truffle",True,True,True,False,False,False,True,False,False,False,False,False,False,3,comprehensive_foods_usda|openfoodfacts,keyword_from_food_name_or_ingredients|openfoodfacts_explicit_allergen_tags,high
"assorted chocolates ii piece collection, assorted",False,True,False,False,False,True,True,False,False,False,True,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
assorted chocolates milk,False,True,True,True,False,False,True,False,False,False,True,False,False,2,comprehensive_foods_usda|openfoodfacts,keyword_from_food_name_or_ingredients|openfoodfacts_explicit_allergen_tags,high
"assorted chocolates milk chocolate collection, assorted chocolates",False,True,False,False,False,False,True,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted chocolates milk dark premium collection, milk chocolate truffle, dark chocolate truffle, vanilla caramel, dark chocolate vanilla caramel, chocolate caramel",False,True,False,False,False,False,True,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted chocolates sampler, assorted",False,True,False,False,False,True,True,False,False,False,True,False,False,2,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted chocolates truffles collection, assorted chocolates",False,True,False,False,False,False,True,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted chocolates with honey almond nougat tiny bar, assorted chocolates with honey almond nougat",False,True,True,False,False,True,True,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted chocolates with honey almond tiny nougat, assorted chocolates with honey almond",False,True,True,False,False,True,True,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted chocolates, assorted",True,True,True,True,False,True,True,False,False,False,True,False,False,35,comprehensive_foods_usda|openfoodfacts,keyword_from_food_name_or_ingredients|openfoodfacts_explicit_allergen_tags,high
"assorted chocolates, caramel peanut cluster, strawberry creme, nut caramel, vanilla creme, chocolate butter creme",False,True,True,True,False,True,True,False,False,False,True,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted chocolates, caramel raspberry crem peanut cluster coconut crme nut caramel strawberry crme coconut cluster maple nut butter orange crme chocolate butter cream vanilla crme",False,True,True,True,False,True,True,False,False,False,True,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted chocolates, caramel strawberry creme orange creme cocoa truffle chocolate caramel",False,True,False,False,False,True,True,False,False,False,False,False,False,2,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted chocolates, caramel, mint patty, coconut, pecan delight",True,True,True,False,False,True,True,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted chocolates, caramel, pecans with caramel, almonds with caramel, and toffee in luscious milk chocolate",False,True,False,False,False,False,True,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted chocolates, caramel, strawberry creme, orange creme, cocoa truffle",False,True,False,False,False,True,True,False,False,False,False,False,False,7,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted chocolates, caramel, strawberry creme, orange creme, cocoa truffle, chocolate caramel",False,True,False,False,False,True,True,False,False,False,False,False,False,16,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted chocolates, chocolate caramel, strawberry creme, orange creme, cocoa truffle, caramel",False,True,False,False,False,True,True,False,False,False,False,False,False,2,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted chocolates, chocolate coconut ganache eclipse caramel raspberry",False,True,False,False,False,False,True,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted chocolates, coconut hazelnut caramel raspberry almond",False,True,True,False,False,False,True,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted chocolates, coconut hazelnut vanilla caramel raspberry almond",False,True,True,False,False,False,True,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted chocolates, creamy caramels, milk chocolate peanut butter truffle hearts, dark chocolate truffle hearts",False,True,True,True,False,False,True,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted chocolates, creamy caramels, milk chocolate truffle hearts, dark chocolate truffle hearts",False,True,False,False,False,False,True,False,False,False,False,False,False,2,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted chocolates, dark chocolate brownie batter truffles, milk chocolate hot fudge truffles, milk chocolate caramel presents and mini pixies",False,True,False,False,False,False,True,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted chocolates, dark chocolate caramel embrace,dark chocolate midnight swirl, milk chocolate praline heart,milk chocolate caramel embrace,dark chocolate lion of belgium,white chocolate raspberry star",False,True,False,False,False,False,True,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted chocolates, dark chocolate double dark milk chocolate crispy hazelnut",True,True,True,False,False,True,True,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted chocolates, milk chocolate creme puff, white chocolate sugar cookie, dark chocolate raspberry velvet",False,True,False,False,False,False,True,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted chocolates, milk chocolate peanut butter truffle hearts, dark chocolate truffle hearts, creamy caramels",False,True,True,True,False,False,True,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted chocolates, milk chocolate, milk chocolate cappuccino heart, white chocolate, extra dark chocolate, dark chocolate heart",True,True,False,False,False,False,True,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted chocolates, milk chocolate, milk heart with white filling, extra dark chocolate, dark chocolate heart",True,True,False,False,False,False,True,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted chocolates, mini milk chocolate balls, bear milk chocolate, mini hazelnut milk chocolate balls, mini milk chocolate balls, mini double milk chocolate balls, mini milk chocolate napolitans, bear friends double milk chocolate",True,True,True,False,False,False,True,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted chocolates, pecan crown, coconut, caramel, peanut butter cup",False,True,True,True,False,False,True,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted chocolates, solid chocolate messenger caramel peanut cluster",False,True,True,True,False,False,True,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
assorted chrismas cookies,True,True,True,False,False,False,True,False,False,False,False,False,False,2,comprehensive_foods_usda|openfoodfacts,keyword_from_food_name_or_ingredients|openfoodfacts_explicit_allergen_tags,high
assorted classic candies,False,True,False,False,False,False,False,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
assorted classic truffles,False,True,False,False,False,False,True,False,False,False,False,False,False,2,comprehensive_foods_usda|openfoodfacts,keyword_from_food_name_or_ingredients|openfoodfacts_explicit_allergen_tags,high
assorted coconut bon bons,False,False,False,False,False,True,True,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted coffee candy, assorted coffee",False,True,False,False,False,False,True,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
assorted color sprinkles,False,False,False,False,False,False,True,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted cookie platter, assorted",True,True,True,False,False,True,True,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
assorted cookie tray,True,True,True,True,False,True,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"assorted cookie tray, assorted",True,False,False,False,False,True,True,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
assorted cookies,True,True,False,False,False,True,True,False,False,False,False,False,False,7,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
assorted cookies tray,True,True,True,False,False,True,True,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted cookies, assorted",True,True,True,True,False,True,True,False,False,False,True,False,False,16,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"assorted cookies, sandwich creme",True,False,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"assorted cool gummy mega mix candy, assorted",True,False,False,False,False,False,False,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
assorted crackers,True,False,False,False,False,False,True,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
